,fsq_id,categories,chains,closed_bucket,distance,link,name,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.address_extended,location.census_block,location.country,location.dma,location.formatted_address,location.locality,location.postcode,location.region,geocodes.drop_off.latitude,geocodes.drop_off.longitude,search_latitude,search_longitude,search_radius,timezone,location.cross_street,related_places.parent.fsq_id,related_places.parent.categories,related_places.parent.name,related_places.children,geocodes.front_door.latitude,geocodes.front_door.longitude,location.po_box
150,d01985c6fcea4f16503d8754,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1557.0,/v3/places/d01985c6fcea4f16503d8754,BF Day Boys & Girls Club,47.654898,-122.349091,47.654898,-122.349091,3921 Linden Ave N,,530330049021012,US,Seattle-Tacoma,"3921 Linden Ave N, Seattle, WA 98103",Seattle,98103,WA,,,47.64095,-122.347,2000,,,,,,,,,
152,054fcc69544d4506b1385d78,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1864.0,/v3/places/054fcc69544d4506b1385d78,District 925 Seiu,47.647466,-122.324048,47.647466,-122.324048,2900 Eastlake Ave E,Ste 200,530330061004007,US,Seattle-Tacoma,"2900 Eastlake Ave E, Seattle, WA 98102",Seattle,98102,WA,,,47.64095,-122.347,2000,,,,,,,,,
153,4c05256a39d476b0ca6832a7,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],VeryLikelyOpen,584.0,/v3/places/4c05256a39d476b0ca6832a7,Interlake Child Care & Learning Center,47.664813,-122.341269,47.664813,-122.341269,4927 Green Lake Way N,,530330050001004,US,Seattle-Tacoma,"4927 Green Lake Way N, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
154,128e3012c6bd4d1021820e52,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,845.0,/v3/places/128e3012c6bd4d1021820e52,Boys & Girls Clubs of King County,47.661722,-122.341444,47.661722,-122.341444,1310 N 45th St,,530330050001041,US,Seattle-Tacoma,"1310 N 45th St, Seattle, WA 98103",Seattle,98103,WA,47.662127,-122.341445,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
155,c48932a587d44618e6ccb6a0,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1065.0,/v3/places/c48932a587d44618e6ccb6a0,Evergreen Childrens Association,47.660044,-122.339885,47.660044,-122.339885,4400 Interlake Ave N,,530330050001044,US,Seattle-Tacoma,"4400 Interlake Ave N, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
156,29307704708f47b83046f6a8,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1065.0,/v3/places/29307704708f47b83046f6a8,Lowell Kids Co.,47.660044,-122.339885,47.660044,-122.339885,4400 Interlake Ave N,,530330050001044,US,Seattle-Tacoma,"4400 Interlake Ave N, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
157,e84d4c8895404e489aaa4678,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1077.0,/v3/places/e84d4c8895404e489aaa4678,Small Planet Montessori,47.667385,-122.332673,47.667385,-122.332673,2122 N 53rd St,,530330046003004,US,Seattle-Tacoma,"2122 N 53rd St, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
158,8a51e6e44f714db03c654e75,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1083.0,/v3/places/8a51e6e44f714db03c654e75,Phinney Neighborhood Preschool Co-op,47.67726,-122.35287,47.67726,-122.35287,6615 Dayton Ave N,,530330035001020,US,Seattle-Tacoma,"6615 Dayton Ave N, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
159,7735dd701e18012f487f54d8,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1089.0,/v3/places/7735dd701e18012f487f54d8,Montessori Garden,47.677318,-122.352874,47.677318,-122.352874,6615 Dayton Ave N,,530330035001020,US,Seattle-Tacoma,"6615 Dayton Ave N, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
160,4b474feef964a520a62e26e3,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1096.0,/v3/places/4b474feef964a520a62e26e3,Orca Children's Center,47.677318,-122.352874,47.677318,-122.352874,6615 Dayton Ave N,# 98103-5215,530330035001020,US,Seattle-Tacoma,"6615 Dayton Ave N (67th), Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,67th,,,,,,,
161,7cccd6d6d8b5484974311661,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1110.0,/v3/places/7cccd6d6d8b5484974311661,Pna Kids,47.677198,-122.353903,47.677198,-122.353903,6532 Phinney Ave N,,530330035001020,US,Seattle-Tacoma,"6532 Phinney Ave N, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
162,4e09e91418a8382643c534a6,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1279.0,/v3/places/4e09e91418a8382643c534a6,Green Lake Pre-School,47.674964,-122.333062,47.674964,-122.333062,6350 E Green Lake Way N,,530330036012012,US,Seattle-Tacoma,"6350 E Green Lake Way N, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
163,4caf0bd9dd619c741e97e290,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1390.0,/v3/places/4caf0bd9dd619c741e97e290,Early Learning & Development Center,47.67943,-122.355822,47.67943,-122.355822,225 N 70th St,,530330035001006,US,Seattle-Tacoma,"225 N 70th St (at Palatine Ave. N), Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,at Palatine Ave. N,,,,,,,
164,5699be0e498ef7c4120b0273,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1456.0,/v3/places/5699be0e498ef7c4120b0273,Bethany Bear's Preschool,47.662761,-122.329305,47.662761,-122.329305,2410 N 46th St,,530330051001001,US,Seattle-Tacoma,"2410 N 46th St, Seattle, WA 98103",Seattle,98103,WA,47.66276,-122.329526,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
165,4522a6499bcf4e815e85b45c,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1461.0,/v3/places/4522a6499bcf4e815e85b45c,Alphabet Soup Preschool,47.681491,-122.34639,47.681491,-122.34639,7218 Linden Ave N,,530330028003002,US,Seattle-Tacoma,"7218 Linden Ave N, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
166,52e68779498e162e49282ebd,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1581.0,/v3/places/52e68779498e162e49282ebd,Wallingford Child Care Center,47.657778,-122.333016,47.657778,-122.333016,2115 N 42nd St,,530330051002018,US,Seattle-Tacoma,"2115 N 42nd St, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,America/Los_Angeles,,,,,,,,
170,85acefa92dfe4afd26b0dbc6,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1110.0,/v3/places/85acefa92dfe4afd26b0dbc6,Phinney Ridge Kids,47.677198,-122.353903,47.677198,-122.353903,6532 Phinney Ave N,,530330035001020,US,Seattle-Tacoma,"6532 Phinney Ave N, Seattle, WA 98103",Seattle,98103,WA,,,47.66835,-122.347,2000,,,,,,,,,
171,9b6441d8e07d4e605d13d102,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1480.0,/v3/places/9b6441d8e07d4e605d13d102,Evergreen Childrens Association,47.66807,-122.327214,47.66807,-122.327214,114 NE 54th St,,530330045002014,US,Seattle-Tacoma,"114 NE 54th St, Seattle, WA 98105",Seattle,98105,WA,,,47.66835,-122.347,2000,,,,,,,,,
174,4b3d18e2f964a520d98d25e3,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,467.0,/v3/places/4b3d18e2f964a520d98d25e3,North Seattle Boys & Girls Club,47.692243,-122.350285,47.692243,-122.350285,8635 Fremont Ave N,,530330017011000,US,Seattle-Tacoma,"8635 Fremont Ave N, Seattle, WA 98103",Seattle,98103,WA,,,47.69576,-122.347,2000,America/Los_Angeles,,,,,,,,
176,4c8e45ff1664b1f7f8e59e2f,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,888.0,/v3/places/4c8e45ff1664b1f7f8e59e2f,Early Learning & Development Center,47.703481,-122.350303,47.703481,-122.350303,603 N 103rd St,,530330017013006,US,Seattle-Tacoma,"603 N 103rd St, Seattle, WA 98133",Seattle,98133,WA,47.703622,-122.350304,47.69576,-122.347,2000,America/Los_Angeles,,,,,,,,
179,eb506362ffa34ec3d01fb698,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1702.0,/v3/places/eb506362ffa34ec3d01fb698,Peers Play,47.699765,-122.325035,47.699765,-122.325035,9714 3rd Ave NE,,530330019004004,US,Seattle-Tacoma,"9714 3rd Ave NE, Seattle, WA 98115",Seattle,98115,WA,,,47.69576,-122.347,2000,America/Los_Angeles,,,,,,,,
181,4b69ad29f964a520d0ac2be3,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],VeryLikelyOpen,1349.0,/v3/places/4b69ad29f964a520d0ac2be3,Lil' People's World,47.725276,-122.329118,47.725276,-122.329118,13305 1st Ave NE,,530330006021008,US,Seattle-Tacoma,"13305 1st Ave NE, Seattle, WA 98125",Seattle,98125,WA,,,47.72316,-122.347,2000,America/Los_Angeles,,,,,,,,
182,10e17ab088fb72317aa70fba,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1532.0,/v3/places/10e17ab088fb72317aa70fba,Colores Bilingual Home Daycare & Preschool,47.723428,-122.326508,47.723428,-122.326508,13005 3rd Ave NE,Unit B,530330006012001,US,Seattle-Tacoma,"13005 3rd Ave NE, Seattle, WA 98125",Seattle,98125,WA,,,47.72316,-122.347,2000,America/Los_Angeles,,,,,,,,
183,52a2707d498ebf249368fbe4,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1639.0,/v3/places/52a2707d498ebf249368fbe4,Noor Day Care,47.719059,-122.325952,47.719059,-122.325952,12346 3rd Ave NE,,530330006012008,US,Seattle-Tacoma,"12346 3rd Ave NE, Seattle, WA 98125",Seattle,98125,WA,,,47.72316,-122.347,2000,America/Los_Angeles,,,,,,,,
184,512d7954fc3249cdf219f6e8,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],VeryLikelyOpen,1966.0,/v3/places/512d7954fc3249cdf219f6e8,Northgate Early Learning Center,47.718563,-122.321602,47.718563,-122.321602,12345 8th Ave NE,,530330006013001,US,Seattle-Tacoma,"12345 8th Ave NE, Seattle, WA 98125",Seattle,98125,WA,,,47.72316,-122.347,2000,America/Los_Angeles,,,,,,,,
185,ee6d6ca4fab94a2f211686df,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1514.0,/v3/places/ee6d6ca4fab94a2f211686df,Heavenly Daycare,47.733949,-122.334621,47.733949,-122.334621,N 145TH St,,530330003001008,US,Seattle-Tacoma,"N 145TH St, Shoreline, WA 98133",Shoreline,98133,WA,,,47.72316,-122.347,2000,,,,,,,,,
186,ef28f68e0902407a2cbcde76,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1914.0,/v3/places/ef28f68e0902407a2cbcde76,Panda Dial-A-Sitter,47.715392,-122.369859,47.715392,-122.369859,11810 11th Ave NW,,530330005002019,US,Seattle-Tacoma,"11810 11th Ave NW, Seattle, WA 98177",Seattle,98177,WA,,,47.72316,-122.347,2000,,,,,,,,,
187,54126231698f4689e026f4ea,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],VeryLikelyOpen,1256.0,/v3/places/54126231698f4689e026f4ea,Petite Academy,47.741636,-122.336697,47.741636,-122.336697,1810 N 155th St,,530330210005012,US,Seattle-Tacoma,"1810 N 155th St, Shoreline, WA 98133",Shoreline,98133,WA,47.741433,-122.336697,47.75057,-122.347,2000,America/Los_Angeles,,,,,,,,
188,db3d219b0fc142d1172210a6,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1340.0,/v3/places/db3d219b0fc142d1172210a6,Butterfly Home Daycare,47.74427,-122.331694,47.74427,-122.331694,2305 N 159th St,,530330210005001,US,Seattle-Tacoma,"2305 N 159th St, Shoreline, WA 98133",Shoreline,98133,WA,,,47.75057,-122.347,2000,America/Los_Angeles,,,,,,,,
189,4fb03ab87bfc4ad8cf7a025b,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1798.0,/v3/places/4fb03ab87bfc4ad8cf7a025b,Les Petits Angels Daycare,47.756144,-122.324403,47.756144,-122.324403,17501 5th Ave NE,,530330206002002,US,Seattle-Tacoma,"17501 5th Ave NE, Shoreline, WA 98155",Shoreline,98155,WA,,,47.75057,-122.347,2000,America/Los_Angeles,,,,,,,,
190,9e8adb1c0dab45a852b5122b,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,530.0,/v3/places/9e8adb1c0dab45a852b5122b,Sprout Kingdom Home Daycare,47.746302,-122.343828,47.746302,-122.343828,16131 Midvale Ave N,,530330210004003,US,Seattle-Tacoma,"16131 Midvale Ave N, Shoreline, WA 98133",Shoreline,98133,WA,47.746301,-122.343595,47.75057,-122.347,2000,,,,,,,,,
191,b901a2cf3a8443c944df0d94,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,888.0,/v3/places/b901a2cf3a8443c944df0d94,Choober Doobers Family Home Daycare,47.744269,-122.339685,47.744269,-122.339685,15734 Ashworth Ave N,,530330210004012,US,Seattle-Tacoma,"15734 Ashworth Ave N, Shoreline, WA 98133",Shoreline,98133,WA,,,47.75057,-122.347,2000,,,,,,,,,
192,18649eba610b4594061734c5,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1245.0,/v3/places/18649eba610b4594061734c5,Learn N Play Daycare,47.756267,-122.332644,47.756267,-122.332644,2155 N 176th St,,530330206003001,US,Seattle-Tacoma,"2155 N 176th St, Shoreline, WA 98133",Shoreline,98133,WA,47.756499,-122.332641,47.75057,-122.347,2000,,,,,,,,,
193,b87096787ec2423ef483e710,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1245.0,/v3/places/b87096787ec2423ef483e710,Paradise childcare,47.756267,-122.332644,47.756267,-122.332644,2155 N 176th St,,530330206003001,US,Seattle-Tacoma,"2155 N 176th St, Shoreline, WA 98133",Shoreline,98133,WA,47.756499,-122.332641,47.75057,-122.347,2000,,,,,,,,,
194,5ad1c6041987ec57f4a74b90,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],VeryLikelyOpen,1702.0,/v3/places/5ad1c6041987ec57f4a74b90,Garden Terrace Healthcare Center of Federal Way,47.29814,-122.326484,47.29814,-122.326484,491 S 338th St,,530330303133012,US,Seattle-Tacoma,"491 S 338th St, Federal Way, WA 98003",Federal Way,98003,WA,47.298617,-122.326527,47.28467,-122.31558,2000,America/Los_Angeles,,,,,,,,
195,5089aae1e4b0661bf35df4f8,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,190.0,/v3/places/5089aae1e4b0661bf35df4f8,Childrens Dream Learning Center,47.31291,-122.317843,47.31291,-122.317843,1122 S 322nd Pl,,530330303141001,US,Seattle-Tacoma,"1122 S 322nd Pl, Federal Way, WA 98003",Federal Way,98003,WA,,,47.31208,-122.31558,2000,America/Los_Angeles,,,,,,,,
199,13f450086fb244276cc0f875,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,556.0,/v3/places/13f450086fb244276cc0f875,"YMCA of Greater Seattle, Federal Way YMCA",47.313295,-122.30841,47.313295,-122.30841,1928 S Commons,,530330303131002,US,Seattle-Tacoma,"1928 S Commons, Federal Way, WA 98003",Federal Way,98003,WA,,,47.31208,-122.31558,2000,,,,,,,,,
201,b4eed604779b45a38fcddb9d,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1572.0,/v3/places/b4eed604779b45a38fcddb9d,Eyl Home Daycare,47.324128,-122.326517,47.324128,-122.326517,608 S 310th Ct,,530330302041010,US,Seattle-Tacoma,"608 S 310th Ct, Federal Way, WA 98003",Federal Way,98003,WA,,,47.31208,-122.31558,2000,,,,,,,,,
202,891e6452fab94d7f26f628eb,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1714.0,/v3/places/891e6452fab94d7f26f628eb,Federal Way Club,47.325713,-122.326233,47.325713,-122.326233,30815 8th Ave S,,530330302041010,US,Seattle-Tacoma,"30815 8th Ave S, Federal Way, WA 98003",Federal Way,98003,WA,,,47.31208,-122.31558,2000,,,,,,,,,
203,5e27a2202e560500088f4100,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,539.0,/v3/places/5e27a2202e560500088f4100,Anfa Childcare,47.33608,-122.310356,47.33608,-122.310356,29624 18th Ave S,,530330300052004,US,Seattle-Tacoma,"29624 18th Ave S, Federal Way, WA 98003",Federal Way,98003,WA,47.336084,-122.310488,47.33948,-122.31558,2000,America/Los_Angeles,,,,,,,,
204,76aa6c1b86ca4e89eb8967be,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,733.0,/v3/places/76aa6c1b86ca4e89eb8967be,Smart Start Day Care,47.333359,-122.311513,47.333359,-122.311513,29928 Pacific Hwy S,,530330300052004,US,Seattle-Tacoma,"29928 Pacific Hwy S, Federal Way, WA 98003",Federal Way,98003,WA,,,47.33948,-122.31558,2000,America/Los_Angeles,,,,,,,,
205,90d16dad2a9a40a2712525eb,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1119.0,/v3/places/90d16dad2a9a40a2712525eb,TJ's Daycare,47.348022,-122.30771,47.348022,-122.30771,1935 S 282nd Pl,,530330300083002,US,Seattle-Tacoma,"1935 S 282nd Pl, Federal Way, WA 98003",Federal Way,98003,WA,,,47.33948,-122.31558,2000,America/Los_Angeles,,,,,,,,
206,5e7ce034b84b7a00082153d0,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,1410.0,/v3/places/5e7ce034b84b7a00082153d0,Stop N Play,47.330856,-122.301791,47.330856,-122.301791,30316 24th Pl S,,530330300052014,US,Seattle-Tacoma,"30316 24th Pl S, Federal Way, WA 98003",Federal Way,98003,WA,,,47.33948,-122.31558,2000,America/Los_Angeles,,,,,,,,
207,65359f9207e84a18cc50a8e1,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,1060.0,/v3/places/65359f9207e84a18cc50a8e1,Los Colores Bilingual Home Daycare,47.347378,-122.307664,47.347378,-122.307664,28305 20th Ave S,,530330300083002,US,Seattle-Tacoma,"28305 20th Ave S, Federal Way, WA 98003",Federal Way,98003,WA,47.347486,-122.307363,47.33948,-122.31558,2000,,,,,,,,,
210,5d006ea9d552c7002c7e065d,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,866.0,/v3/places/5d006ea9d552c7002c7e065d,Nourishing The Future Home Childcare,47.373637,-122.309781,47.373637,-122.309781,1726 S 254th Pl,,530330290033000,US,Seattle-Tacoma,"1726 S 254th Pl, DesMoines, WA 98198",DesMoines,98198,WA,47.373442,-122.309827,47.36689,-122.31558,2000,America/Los_Angeles,,,,,,,,
211,c164bdef1bf74a2c8854bb01,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],Unsure,862.0,/v3/places/c164bdef1bf74a2c8854bb01,Nourishing the Future,47.373579,-122.309776,47.373579,-122.309776,1726 S 254th Pl,,530330290033000,US,Seattle-Tacoma,"1726 S 254th Pl, Des Moines, WA 98198",Des Moines,98198,WA,47.373438,-122.30981,47.36689,-122.31558,2000,,,,,,,,,
212,62eb02d8de0448ff21f91d6e,"[{'id': 11026, 'name': 'Daycare', 'short_name': 'Daycare', 'plural_name': 'Daycares', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/daycare_', 'suffix': '.png'}}]",[],LikelyOpen,924.0,/v3/places/62eb02d8de0448ff21f91d6e,Greenacres Learning Center,47.387074,-122.309469,47.387074,-122.309469,1826 S 240th St,,530330290034000,US,Seattle-Tacoma,"1826 S 240th St, DesMoines, WA 98198",DesMoines,98198,WA,,,47.39429,-122.31558,2000,America/Los_Angeles,,,,,,,,
