h3_08,propertyType,lotAreaValue,priceChange,zestimate,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,rentZestimate,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,unit,newConstructionType,resultsPerPage,totalPages,totalResultCount,h3_07,geometry,pricePerSqft
8828d54707fffff,SINGLE_FAMILY,2491.632,-10000.0,620300.0,https://photos.zillowstatic.com/fp/ae4faa229edf7d461aa3186ead5815a2-p_e.jpg,635000.0,1.0,-122.390434,47.67604,FOR_SALE,48830721.0,2166.0,39.0,1.0,630.0,USA,USD,sqft,,,41,1,23,8728d5470ffffff,"POLYGON ((-122.38574505308021 47.673038410143235, -122.3807714393133 47.676347657205795, -122.38237898955455 47.68050919345278, -122.38896057220238 47.68136134097341, -122.39393392346855 47.6780519864276, -122.3923259546541 47.67389059185697, -122.38574505308021 47.673038410143235))",1007.936507936508
8828d54739fffff,SINGLE_FAMILY,3881.196,,,https://photos.zillowstatic.com/fp/3702e3d2428cb0487448a3752d0c9f79-p_e.jpg,2250000.0,7.0,-122.39065,47.683662,FOR_SALE,48939767.0,,4.0,5.0,4258.0,USA,USD,sqft,,BUILDER_SPEC,41,1,23,8728d5473ffffff,"POLYGON ((-122.39393392346855 47.6780519864276, -122.38896057220238 47.68136134097341, -122.39056854871033 47.68552233845717, -122.39715029501524 47.68637383970744, -122.4021233835268 47.68306437771091, -122.40051498855455 47.67890352192738, -122.39393392346855 47.6780519864276))",528.4170972287459
8828d54703fffff,TOWNHOUSE,849.42,,864400.0,https://photos.zillowstatic.com/fp/b05893529fbffe81ab4d2c0a20fceff3-p_e.jpg,850000.0,2.0,-122.39804,47.67486,FOR_SALE,2098810591.0,3496.0,4.0,2.0,1284.0,USA,USD,sqft,# D,,41,1,23,8728d5470ffffff,"POLYGON ((-122.39729863253477 47.67058087451904, -122.3923259546541 47.67389059185697, -122.39393392346855 47.6780519864276, -122.40051498855455 47.67890352192738, -122.405487403636 47.67559369717007, -122.40387901649714 47.67143244434496, -122.39729863253477 47.67058087451904))",661.993769470405
8828d5471dfffff,SINGLE_FAMILY,8193.636,,3688400.0,https://photos.zillowstatic.com/fp/f830e8bf07307a7a37759f0866da47fa-p_e.jpg,3999888.0,2.0,-122.40845,47.670258,FOR_SALE,49029218.0,10104.0,354.0,4.0,3670.0,USA,USD,sqft,,,41,1,23,8728d5471ffffff,"POLYGON ((-122.40885075828336 47.668122256973845, -122.40387901649714 47.67143244434496, -122.405487403636 47.67559369717007, -122.4120679507031 47.676444620822075, -122.4170394293918 47.6731343260955, -122.41543062417733 47.66897321508499, -122.40885075828336 47.668122256973845))",1089.8877384196185
8828d54701fffff,TOWNHOUSE,618.552,-25000.0,741900.0,https://photos.zillowstatic.com/fp/b0ce699b9746f702cb1d195278ce0b00-p_e.jpg,750000.0,2.0,-122.39033,47.669903,FOR_SALE,2058084368.0,3549.0,38.0,2.0,1228.0,USA,USD,sqft,,,41,1,23,8728d5470ffffff,"POLYGON ((-122.38911045085801 47.665566866948524, -122.38413751043201 47.6688764768345, -122.38574505308021 47.673038410143235, -122.3923259546541 47.67389059185697, -122.39729863253477 47.67058087451904, -122.39569067145334 47.666419082931924, -122.38911045085801 47.665566866948524))",610.7491856677525
8828d54701fffff,TOWNHOUSE,670.824,,607400.0,https://photos.zillowstatic.com/fp/c2c155ae5b13b1a07ee4225dcf2eb3e0-p_e.jpg,618000.0,2.0,-122.391335,47.67143,FOR_SALE,2053165751.0,3200.0,101.0,2.0,961.0,USA,USD,sqft,,NEW_CONSTRUCTION_TYPE_OTHER,41,1,23,8728d5470ffffff,"POLYGON ((-122.38911045085801 47.665566866948524, -122.38413751043201 47.6688764768345, -122.38574505308021 47.673038410143235, -122.3923259546541 47.67389059185697, -122.39729863253477 47.67058087451904, -122.39569067145334 47.666419082931924, -122.38911045085801 47.665566866948524))",643.0801248699272
8828d54701fffff,TOWNHOUSE,1154.34,,,https://photos.zillowstatic.com/fp/a26baccb640c4d98f3fda767585d113e-p_e.jpg,924900.0,2.0,-122.3885,47.67215,FOR_SALE,348499827.0,,5.0,2.0,1442.0,USA,USD,sqft,# 60,NEW_CONSTRUCTION_TYPE_OTHER,41,1,23,8728d5470ffffff,"POLYGON ((-122.38911045085801 47.665566866948524, -122.38413751043201 47.6688764768345, -122.38574505308021 47.673038410143235, -122.3923259546541 47.67389059185697, -122.39729863253477 47.67058087451904, -122.39569067145334 47.666419082931924, -122.38911045085801 47.665566866948524))",641.4008321775312
8828d54701fffff,CONDO,,,570700.0,https://photos.zillowstatic.com/fp/8ae082f9f2dc2864266ee08028c971bb-p_e.jpg,550000.0,2.0,-122.38982,47.671875,FOR_SALE,48906071.0,2391.0,11.0,2.0,917.0,USA,USD,,Apt 202,,41,1,23,8728d5470ffffff,"POLYGON ((-122.38911045085801 47.665566866948524, -122.38413751043201 47.6688764768345, -122.38574505308021 47.673038410143235, -122.3923259546541 47.67389059185697, -122.39729863253477 47.67058087451904, -122.39569067145334 47.666419082931924, -122.38911045085801 47.665566866948524))",599.7818974918212
8828d54701fffff,TOWNHOUSE,892.98,,1041900.0,https://photos.zillowstatic.com/fp/655a893083311b43b48a5e1f828d20bf-p_e.jpg,1024900.0,3.0,-122.38846,47.67225,FOR_SALE,348136776.0,3895.0,11.0,3.0,1692.0,USA,USD,sqft,# 60,NEW_CONSTRUCTION_TYPE_OTHER,41,1,23,8728d5470ffffff,"POLYGON ((-122.38911045085801 47.665566866948524, -122.38413751043201 47.6688764768345, -122.38574505308021 47.673038410143235, -122.3923259546541 47.67389059185697, -122.39729863253477 47.67058087451904, -122.39569067145334 47.666419082931924, -122.38911045085801 47.665566866948524))",605.7328605200946
8828d54701fffff,CONDO,,,543000.0,https://photos.zillowstatic.com/fp/818e2ba32c612b5d5dec83bb92139553-p_e.jpg,535000.0,2.0,-122.38982,47.671875,FOR_SALE,48906070.0,1443.0,38.0,2.0,906.0,USA,USD,,Apt 201,,41,1,23,8728d5470ffffff,"POLYGON ((-122.38911045085801 47.665566866948524, -122.38413751043201 47.6688764768345, -122.38574505308021 47.673038410143235, -122.3923259546541 47.67389059185697, -122.39729863253477 47.67058087451904, -122.39569067145334 47.666419082931924, -122.38911045085801 47.665566866948524))",590.5077262693156
8828d54707fffff,TOWNHOUSE,1507.176,,850300.0,https://photos.zillowstatic.com/fp/da19bd0cbb5c246183fef89cb3dc7253-p_e.jpg,835000.0,2.0,-122.386246,47.673664,FOR_SALE,2075149022.0,3487.0,12.0,2.0,1429.0,USA,USD,sqft,# C,,41,1,23,8728d5470ffffff,"POLYGON ((-122.38574505308021 47.673038410143235, -122.3807714393133 47.676347657205795, -122.38237898955455 47.68050919345278, -122.38896057220238 47.68136134097341, -122.39393392346855 47.6780519864276, -122.3923259546541 47.67389059185697, -122.38574505308021 47.673038410143235))",584.3247025892232
8828d54701fffff,TOWNHOUSE,670.824,,641200.0,https://photos.zillowstatic.com/fp/59827313966e423aa6579773e91a1170-p_e.jpg,638000.0,2.0,-122.391335,47.67143,FOR_SALE,347189731.0,3200.0,25.0,2.0,961.0,USA,USD,sqft,# 59,NEW_CONSTRUCTION_TYPE_OTHER,41,1,23,8728d5470ffffff,"POLYGON ((-122.38911045085801 47.665566866948524, -122.38413751043201 47.6688764768345, -122.38574505308021 47.673038410143235, -122.3923259546541 47.67389059185697, -122.39729863253477 47.67058087451904, -122.39569067145334 47.666419082931924, -122.38911045085801 47.665566866948524))",663.891779396462
8828d54707fffff,MULTI_FAMILY,7649.136,-300000.0,,https://photos.zillowstatic.com/fp/8a1c5345fe09b333e833e0852e7e0a7c-p_e.jpg,2950000.0,10.0,-122.387184,47.677883,FOR_SALE,2078372457.0,6204.0,355.0,11.0,5625.0,USA,USD,sqft,,,41,1,23,8728d5470ffffff,"POLYGON ((-122.38574505308021 47.673038410143235, -122.3807714393133 47.676347657205795, -122.38237898955455 47.68050919345278, -122.38896057220238 47.68136134097341, -122.39393392346855 47.6780519864276, -122.3923259546541 47.67389059185697, -122.38574505308021 47.673038410143235))",524.4444444444445
8828d54707fffff,CONDO,,,1507800.0,https://photos.zillowstatic.com/fp/09e582e37f21336bccaece862a5cf601-p_e.jpg,1450000.0,3.0,-122.389015,47.680336,FOR_SALE,48717500.0,4172.0,25.0,4.0,2045.0,USA,USD,,,NEW_CONSTRUCTION_TYPE_OTHER,41,1,23,8728d5470ffffff,"POLYGON ((-122.38574505308021 47.673038410143235, -122.3807714393133 47.676347657205795, -122.38237898955455 47.68050919345278, -122.38896057220238 47.68136134097341, -122.39393392346855 47.6780519864276, -122.3923259546541 47.67389059185697, -122.38574505308021 47.673038410143235))",709.0464547677261
8828d5cdedfffff,SINGLE_FAMILY,0.2916,,,https://photos.zillowstatic.com/fp/ab62281d88aad820794b22e39e498425-p_e.jpg,1695000.0,3.0,-122.36542,47.467403,FOR_SALE,49049512.0,,23.0,3.0,2700.0,USA,USD,acres,,,41,1,9,8728d5cdeffffff,"POLYGON ((-122.36639891296838 47.460649707049015, -122.3614365300336 47.46396536509883, -122.36303924618018 47.46814114192344, -122.36960476216451 47.469001118341424, -122.37456688444492 47.46568535309554, -122.37296375146124 47.46150971864032, -122.36639891296838 47.460649707049015))",627.7777777777778
8828d552d1fffff,CONDO,,,378800.0,https://photos.zillowstatic.com/fp/bbdccf9b63caeca8e7e3832094ec5cd7-p_e.jpg,369000.0,2.0,-122.35101,47.484154,FOR_SALE,2132557064.0,931.0,14.0,2.0,1080.0,USA,USD,,Apt 321,,41,1,9,8728d552dffffff,"POLYGON ((-122.3481484859036 47.47808620744377, -122.34318383180376 47.48140067711027, -122.34478614511231 47.48557580537232, -122.35135352994865 47.48643632177266, -122.35631792378021 47.483121744786374, -122.35471519310963 47.47894675873217, -122.3481484859036 47.47808620744377))",341.6666666666667
8828d552d1fffff,CONDO,5.2018,,368500.0,https://photos.zillowstatic.com/fp/f90c4e4a4017769c91e71615a9a7f4c2-p_e.jpg,359950.0,2.0,-122.35092,47.48387,FOR_SALE,2068216716.0,2700.0,18.0,2.0,1034.0,USA,USD,acres,Apt 422,,41,1,9,8728d552dffffff,"POLYGON ((-122.3481484859036 47.47808620744377, -122.34318383180376 47.48140067711027, -122.34478614511231 47.48557580537232, -122.35135352994865 47.48643632177266, -122.35631792378021 47.483121744786374, -122.35471519310963 47.47894675873217, -122.3481484859036 47.47808620744377))",348.11411992263055
8828d552d7fffff,TOWNHOUSE,,,,https://photos.zillowstatic.com/fp/9640a500e2a486484be45c590eda7419-p_e.jpg,595500.0,5.0,-122.34925,47.48702,FOR_SALE,318327358.0,1548.0,46.0,3.0,1839.0,USA,USD,,# 1,,41,1,9,8728d552dffffff,"POLYGON ((-122.34478614511231 47.48557580537232, -122.33982082049081 47.48888991435698, -122.34142314086317 47.493064647079535, -122.34799120342417 47.49392512866798, -122.35295626782217 47.490610912333146, -122.35135352994865 47.48643632177266, -122.34478614511231 47.48557580537232))",323.8172920065253
8828d552d1fffff,TOWNHOUSE,0.4022,,590000.0,https://photos.zillowstatic.com/fp/2fd6cabeb55ea2183179ab9fddbe92f4-p_e.jpg,579000.0,3.0,-122.34922,47.483612,FOR_SALE,342812068.0,3194.0,6.0,3.0,1447.0,USA,USD,acres,# D,NEW_CONSTRUCTION_TYPE_OTHER,41,1,9,8728d552dffffff,"POLYGON ((-122.3481484859036 47.47808620744377, -122.34318383180376 47.48140067711027, -122.34478614511231 47.48557580537232, -122.35135352994865 47.48643632177266, -122.35631792378021 47.483121744786374, -122.35471519310963 47.47894675873217, -122.3481484859036 47.47808620744377))",400.1382170006911
8828d552d1fffff,TOWNHOUSE,0.4022,,,https://photos.zillowstatic.com/fp/413f8fcea0ebadd66b97bf9af9830a83-p_e.jpg,579000.0,3.0,-122.349075,47.483665,FOR_SALE,348387313.0,,6.0,3.0,1447.0,USA,USD,acres,# G,NEW_CONSTRUCTION_TYPE_OTHER,41,1,9,8728d552dffffff,"POLYGON ((-122.3481484859036 47.47808620744377, -122.34318383180376 47.48140067711027, -122.34478614511231 47.48557580537232, -122.35135352994865 47.48643632177266, -122.35631792378021 47.483121744786374, -122.35471519310963 47.47894675873217, -122.3481484859036 47.47808620744377))",400.1382170006911
8828d552d1fffff,TOWNHOUSE,0.4022,,,https://photos.zillowstatic.com/fp/217dbe95cd164b866a499be870073879-p_e.jpg,639000.0,3.0,-122.349075,47.483665,FOR_SALE,348387365.0,,6.0,3.0,1637.0,USA,USD,acres,# H,NEW_CONSTRUCTION_TYPE_OTHER,41,1,9,8728d552dffffff,"POLYGON ((-122.3481484859036 47.47808620744377, -122.34318383180376 47.48140067711027, -122.34478614511231 47.48557580537232, -122.35135352994865 47.48643632177266, -122.35631792378021 47.483121744786374, -122.35471519310963 47.47894675873217, -122.3481484859036 47.47808620744377))",390.34819792302994
8828d552d1fffff,MULTI_FAMILY,0.3065,,2128100.0,https://photos.zillowstatic.com/fp/1cc9df33deed860f695e61bbc341cf06-p_e.jpg,2100000.0,15.0,-122.349464,47.484657,FOR_SALE,2056163436.0,5428.0,14.0,9.0,6245.0,USA,USD,acres,,,41,1,9,8728d552dffffff,"POLYGON ((-122.3481484859036 47.47808620744377, -122.34318383180376 47.48140067711027, -122.34478614511231 47.48557580537232, -122.35135352994865 47.48643632177266, -122.35631792378021 47.483121744786374, -122.35471519310963 47.47894675873217, -122.3481484859036 47.47808620744377))",336.26901521216973
8828d552d1fffff,CONDO,1319.868,,,https://photos.zillowstatic.com/fp/a6681970cc60fe760e2ec6e653540a88-p_e.jpg,639000.0,3.0,-122.349075,47.483665,FOR_SALE,348387427.0,,0.0,3.0,1637.0,USA,USD,sqft,# E,NEW_CONSTRUCTION_TYPE_OTHER,41,1,9,8728d552dffffff,"POLYGON ((-122.3481484859036 47.47808620744377, -122.34318383180376 47.48140067711027, -122.34478614511231 47.48557580537232, -122.35135352994865 47.48643632177266, -122.35631792378021 47.483121744786374, -122.35471519310963 47.47894675873217, -122.3481484859036 47.47808620744377))",390.34819792302994
8828d5574dfffff,SINGLE_FAMILY,7021.872,,1019500.0,https://photos.zillowstatic.com/fp/17d739c8842c1279248697759529397f-p_e.jpg,975000.0,4.0,-122.375755,47.50338,FOR_SALE,48942215.0,3728.0,10.0,3.0,2460.0,USA,USD,sqft,,,41,1,17,8728d5574ffffff,"POLYGON ((-122.36929827921 47.5006775777938, -122.36433373601614 47.50399200873075, -122.36593733035807 47.50816512811774, -122.37250588513714 47.50902367434607, -122.37747016735042 47.505709136157186, -122.37586615583118 47.50153615900448, -122.36929827921 47.5006775777938))",396.3414634146341
8828d55747fffff,CONDO,,,,https://photos.zillowstatic.com/fp/030e6141ffbbf64ac3728fd5d6409e31-p_e.jpg,360000.0,2.0,-122.37645,47.517147,FOR_SALE,48992010.0,,38.0,2.0,1121.0,USA,USD,,Apt 107,,41,1,17,8728d5574ffffff,"POLYGON ((-122.37410990411918 47.51319625585365, -122.36914495107175 47.51651043333409, -122.37074897747722 47.52068261912456, -122.37731837420459 47.5215404852346, -122.3822830660635 47.51822620050453, -122.38067862244966 47.51405415692666, -122.37410990411918 47.51319625585365))",321.1418376449599
8828d55747fffff,SINGLE_FAMILY,8459.352,,,https://photos.zillowstatic.com/fp/cc51293c392132f3f9da31bd745cc023-p_e.jpg,807000.0,3.0,-122.378426,47.516273,FOR_SALE,49138332.0,,27.0,2.0,1460.0,USA,USD,sqft,,,41,1,17,8728d5574ffffff,"POLYGON ((-122.37410990411918 47.51319625585365, -122.36914495107175 47.51651043333409, -122.37074897747722 47.52068261912456, -122.37731837420459 47.5215404852346, -122.3822830660635 47.51822620050453, -122.38067862244966 47.51405415692666, -122.37410990411918 47.51319625585365))",552.7397260273973
8828d5cda7fffff,SINGLE_FAMILY,6207.3,-30000.0,,https://photos.zillowstatic.com/fp/7cb961892cf0788de901892f40f056c0-p_e.jpg,799950.0,3.0,-122.37163,47.500423,FOR_SALE,48989812.0,3399.0,109.0,2.0,2030.0,USA,USD,sqft,,,41,1,17,8728d5cdaffffff,"POLYGON ((-122.37265856476922 47.493189271260455, -122.36769469223113 47.496504062788055, -122.36929827921 47.5006775777938, -122.37586615583118 47.50153615900448, -122.38082976734412 47.49822126025541, -122.37922576332707 47.4940478875297, -122.37265856476922 47.493189271260455))",394.064039408867
8828d55297fffff,LOT,9770.508,,,https://photos.zillowstatic.com/fp/aebe6fed79b148e484f311f02db88a72-p_e.jpg,120000.0,,-122.34984,47.509117,FOR_SALE,2092945926.0,1261.0,5.0,,0.0,USA,USD,sqft,,,41,1,17,8728d5529ffffff,"POLYGON ((-122.34623096552411 47.505586978553914, -122.34126455959178 47.508900473140756, -122.34286731883759 47.51307387678694, -122.34943690175344 47.51393364376419, -122.35440304729943 47.510620041799015, -122.35279987038196 47.50644678024752, -122.34623096552411 47.505586978553914))",
8828d55747fffff,SINGLE_FAMILY,6298.776,,754100.0,https://photos.zillowstatic.com/fp/34f6dfda0d728bdd7233f4f2cafbbf0a-p_e.jpg,725000.0,2.0,-122.37612,47.51433,FOR_SALE,49038062.0,2550.0,10.0,1.0,1080.0,USA,USD,sqft,,,41,1,17,8728d5574ffffff,"POLYGON ((-122.37410990411918 47.51319625585365, -122.36914495107175 47.51651043333409, -122.37074897747722 47.52068261912456, -122.37731837420459 47.5215404852346, -122.3822830660635 47.51822620050453, -122.38067862244966 47.51405415692666, -122.37410990411918 47.51319625585365))",671.2962962962963
8828d55745fffff,SINGLE_FAMILY,8010.684,-9950.0,703400.0,https://photos.zillowstatic.com/fp/31983de11de7ee235664e4adaf3c4100-p_e.jpg,720000.0,3.0,-122.36477,47.513416,FOR_SALE,48654707.0,3194.0,25.0,2.0,1820.0,USA,USD,sqft,,,41,1,17,8728d5574ffffff,"POLYGON ((-122.36593733035807 47.50816512811774, -122.3609721163745 47.51147919831573, -122.36257571804012 47.51565192201192, -122.36914495107175 47.51651043333409, -122.37410990411918 47.51319625585365, -122.37250588513714 47.50902367434607, -122.36593733035807 47.50816512811774))",395.6043956043956
8828d5576bfffff,TOWNHOUSE,1014.948,,,https://photos.zillowstatic.com/fp/0d9132da0f5dca2c85ea0cc1a67206c1-p_e.jpg,695000.0,3.0,-122.35765,47.518955,FOR_SALE,348723138.0,,17.0,3.0,1447.0,USA,USD,sqft,,NEW_CONSTRUCTION_TYPE_OTHER,41,1,17,8728d5576ffffff,"POLYGON ((-122.36257571804012 47.51565192201192, -122.357609833133 47.518965631322715, -122.35921344208283 47.52313795925605, -122.36578335346151 47.523996435748316, -122.37074897747722 47.52068261912456, -122.36914495107175 47.51651043333409, -122.36257571804012 47.51565192201192))",480.3040774015204
8828d55769fffff,SINGLE_FAMILY,3240.864,-19000.0,819800.0,https://photos.zillowstatic.com/fp/43aabd29f8233c9ca41cfcd3a38b581b-p_e.jpg,846000.0,4.0,-122.35209,47.517044,FOR_SALE,48783690.0,3996.0,68.0,3.0,2548.0,USA,USD,sqft,,,41,1,17,8728d5576ffffff,"POLYGON ((-122.35440304729943 47.510620041799015, -122.34943690175344 47.51393364376419, -122.35104008585532 47.518106509579134, -122.357609833133 47.518965631322715, -122.36257571804012 47.51565192201192, -122.3609721163745 47.51147919831573, -122.35440304729943 47.510620041799015))",332.02511773940347
8828d55747fffff,SINGLE_FAMILY,3101.472,-50000.0,1072600.0,https://photos.zillowstatic.com/fp/497cce9b970e2f95ee8ea0deca11826b-p_e.jpg,1100000.0,4.0,-122.37784,47.517914,FOR_SALE,48804973.0,3636.0,44.0,3.0,2145.0,USA,USD,sqft,,,41,1,17,8728d5574ffffff,"POLYGON ((-122.37410990411918 47.51319625585365, -122.36914495107175 47.51651043333409, -122.37074897747722 47.52068261912456, -122.37731837420459 47.5215404852346, -122.3822830660635 47.51822620050453, -122.38067862244966 47.51405415692666, -122.37410990411918 47.51319625585365))",512.8205128205128
8828d55761fffff,TOWNHOUSE,818.928,,,https://photos.zillowstatic.com/fp/0d9132da0f5dca2c85ea0cc1a67206c1-p_e.jpg,625000.0,2.0,-122.35744,47.518997,FOR_SALE,348723137.0,,4.0,2.0,1151.0,USA,USD,sqft,,NEW_CONSTRUCTION_TYPE_OTHER,41,1,17,8728d5576ffffff,"POLYGON ((-122.35104008585532 47.518106509579134, -122.34607326929654 47.521419750478415, -122.34767646054347 47.52559222048482, -122.35424688611818 47.52645130753148, -122.35921344208283 47.52313795925605, -122.357609833133 47.518965631322715, -122.35104008585532 47.518106509579134))",543.0060816681147
8828d55761fffff,TOWNHOUSE,1197.9,-25000.0,728900.0,https://photos.zillowstatic.com/fp/0c5a2a77dd2f30867fdb2eeef7e3437e-p_e.jpg,739800.0,3.0,-122.355385,47.520115,FOR_SALE,2053191637.0,3399.0,102.0,3.0,1844.0,USA,USD,sqft,,NEW_CONSTRUCTION_TYPE_OTHER,41,1,17,8728d5576ffffff,"POLYGON ((-122.35104008585532 47.518106509579134, -122.34607326929654 47.521419750478415, -122.34767646054347 47.52559222048482, -122.35424688611818 47.52645130753148, -122.35921344208283 47.52313795925605, -122.357609833133 47.518965631322715, -122.35104008585532 47.518106509579134))",401.1930585683297
8828d5576bfffff,TOWNHOUSE,1001.88,,653600.0,https://photos.zillowstatic.com/fp/d82217497b09551d331c8c0bbb94d45a-p_e.jpg,644000.0,3.0,-122.35897,47.519894,FOR_SALE,347513848.0,2995.0,19.0,2.0,1375.0,USA,USD,sqft,# D,NEW_CONSTRUCTION_TYPE_OTHER,41,1,17,8728d5576ffffff,"POLYGON ((-122.36257571804012 47.51565192201192, -122.357609833133 47.518965631322715, -122.35921344208283 47.52313795925605, -122.36578335346151 47.523996435748316, -122.37074897747722 47.52068261912456, -122.36914495107175 47.51651043333409, -122.36257571804012 47.51565192201192))",468.3636363636364
8828d55761fffff,MULTI_FAMILY,5083.452,,1165400.0,https://photos.zillowstatic.com/fp/10002bf1d69cf063b6dcaf5bd4f3a638-p_e.jpg,1200000.0,8.0,-122.35365,47.519337,FOR_SALE,48859040.0,6000.0,59.0,4.0,3004.0,USA,USD,sqft,,,41,1,17,8728d5576ffffff,"POLYGON ((-122.35104008585532 47.518106509579134, -122.34607326929654 47.521419750478415, -122.34767646054347 47.52559222048482, -122.35424688611818 47.52645130753148, -122.35921344208283 47.52313795925605, -122.357609833133 47.518965631322715, -122.35104008585532 47.518106509579134))",399.46737683089214
8828d5576bfffff,TOWNHOUSE,1001.88,,633600.0,https://photos.zillowstatic.com/fp/7fa1fff585f9baa0cf1c95da2a7599e0-p_e.jpg,629000.0,3.0,-122.35894,47.51985,FOR_SALE,345677435.0,2995.0,34.0,2.0,1400.0,USA,USD,sqft,# C,NEW_CONSTRUCTION_TYPE_OTHER,41,1,17,8728d5576ffffff,"POLYGON ((-122.36257571804012 47.51565192201192, -122.357609833133 47.518965631322715, -122.35921344208283 47.52313795925605, -122.36578335346151 47.523996435748316, -122.37074897747722 47.52068261912456, -122.36914495107175 47.51651043333409, -122.36257571804012 47.51565192201192))",449.2857142857143
8828d55745fffff,SINGLE_FAMILY,0.3747,-70000.0,765300.0,https://photos.zillowstatic.com/fp/39caab12c53e84c683bf4efbfd1cb8f5-p_e.jpg,799950.0,3.0,-122.365486,47.514755,FOR_SALE,48654414.0,3399.0,175.0,2.0,1960.0,USA,USD,acres,,,41,1,17,8728d5574ffffff,"POLYGON ((-122.36593733035807 47.50816512811774, -122.3609721163745 47.51147919831573, -122.36257571804012 47.51565192201192, -122.36914495107175 47.51651043333409, -122.37410990411918 47.51319625585365, -122.37250588513714 47.50902367434607, -122.36593733035807 47.50816512811774))",408.13775510204084
8828d55745fffff,LOT,0.621,-200000.0,,https://photos.zillowstatic.com/fp/c53191e09e7d5048501f1a629543a481-p_e.jpg,1000000.0,,-122.370514,47.51522,FOR_SALE,49027687.0,1650.0,95.0,,0.0,USA,USD,acres,,,41,1,17,8728d5574ffffff,"POLYGON ((-122.36593733035807 47.50816512811774, -122.3609721163745 47.51147919831573, -122.36257571804012 47.51565192201192, -122.36914495107175 47.51651043333409, -122.37410990411918 47.51319625585365, -122.37250588513714 47.50902367434607, -122.36593733035807 47.50816512811774))",
8828d5572bfffff,TOWNHOUSE,1280.664,,659000.0,https://photos.zillowstatic.com/fp/8fd644ef917dd002a580c83f1fd89a5a-p_e.jpg,635000.0,2.0,-122.36716,47.53857,FOR_SALE,72494542.0,3300.0,4.0,3.0,1592.0,USA,USD,sqft,,,41,1,30,8728d5572ffffff,"POLYGON ((-122.3640251332675 47.53565307550912, -122.35905816691336 47.53896616997511, -122.3606622153529 47.54313716818287, -122.36723364783886 47.543994929861604, -122.37220035313827 47.5406817280542, -122.37059588707258 47.53651087192203, -122.3640251332675 47.53565307550912))",398.86934673366835
8828d55727fffff,SINGLE_FAMILY,6987.024,,893200.0,https://photos.zillowstatic.com/fp/3f41a47af596f362001ba4beb323c1a6-p_e.jpg,839000.0,6.0,-122.35517,47.55114,FOR_SALE,48874514.0,4359.0,5.0,4.0,2060.0,USA,USD,sqft,,,41,1,30,8728d5572ffffff,"POLYGON ((-122.34912263064108 47.545591528887925, -122.34415406069978 47.548903793168705, -122.34575769839223 47.5530745373322, -122.35233032410503 47.553932875267314, -122.35729863333387 47.55062050355118, -122.35569457762847 47.54644990134791, -122.34912263064108 47.545591528887925))",407.28155339805824
8828d55735fffff,TOWNHOUSE,1254.528,,543500.0,https://photos.zillowstatic.com/fp/6d7f6a321aa36561a2d46e59ee20c578-p_e.jpg,525000.0,3.0,-122.365974,47.553577,FOR_SALE,70580723.0,3095.0,4.0,3.0,1310.0,USA,USD,sqft,,,41,1,30,8728d5573ffffff,"POLYGON ((-122.3688381213097 47.54816539003497, -122.36387074459529 47.55147823057206, -122.36547522543188 47.55564829471491, -122.37204750070627 47.556505376279276, -122.37701461615778 47.55319242840277, -122.37540971766393 47.5490225063139, -122.3688381213097 47.54816539003497))",400.76335877862596
